species,region,map,method,time,qualification
SPECIES_ABRA,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE29_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE30_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE30_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE30_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE31_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE31_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE31_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE34_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE34_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE35_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE35_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE36_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE36_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE37_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE37_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE37_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE38_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE38_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE39_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_ROUTE39_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_SAFARI_ZONE_GATE_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_VIOLET_CITY_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_LEDYBA,JOHTO,MAP_VIOLET_CITY_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_LINOONE,HNS_UNCLASSIFIED,MAP_NEW_SINJOH_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LINOONE,HOENN,MAP_ROUTE118,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LINOONE,HOENN,MAP_ROUTE119,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOMBRE,HOENN,MAP_ROUTE114,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOTAD,HOENN,MAP_ROUTE102,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOTAD,HOENN,MAP_ROUTE114,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOUDRED,HNS_UNCLASSIFIED,MAP_ULA_ULA_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOUDRED,HOENN,MAP_DESERT_UNDERPASS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LOUDRED,HOENN,MAP_VICTORY_ROAD_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_LUVDISC,HNS_UNCLASSIFIED,MAP_AKALA_ISLE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_LUVDISC,HNS_UNCLASSIFIED,MAP_ALOLA_WATER_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_LUVDISC,HNS_UNCLASSIFIED,MAP_MELEMELE_ISLE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_LUVDISC,HOENN,MAP_EVER_GRANDE_CITY,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_LUVDISC,HOENN,MAP_ROUTE128,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,HNS_UNCLASSIFIED,MAP_AKALA_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_CLIFF_EDGE_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_3F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOKE,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,HNS_UNCLASSIFIED,MAP_AKALA_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,HOENN,MAP_FIERY_PATH,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,HOENN,MAP_JAGGED_PASS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_CLIFF_EDGE_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_MORTAR_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_3F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_MT_SILVER_SNOW_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_ROUTE33_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_ROUTE33_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_ROCK_TUNNEL_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_ROCK_TUNNEL_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MACHOP,KANTO,MAP_VICTORY_ROAD_KANTO_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNEMITE,HOENN,MAP_NEW_MAUVILLE_ENTRANCE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,HOENN,MAP_NEW_MAUVILLE_INSIDE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,JOHTO,MAP_ROUTE38_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,JOHTO,MAP_ROUTE38_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNEMITE,JOHTO,MAP_ROUTE39_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,JOHTO,MAP_ROUTE39_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNEMITE,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNEMITE,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNETON,HOENN,MAP_NEW_MAUVILLE_INSIDE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNETON,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAGNETON,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAKUHITA,HNS_UNCLASSIFIED,MAP_ULAULA_ISLE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAKUHITA,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAKUHITA,HOENN,MAP_GRANITE_CAVE_B1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAKUHITA,HOENN,MAP_GRANITE_CAVE_STEVENS_ROOM,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAKUHITA,HOENN,MAP_VICTORY_ROAD_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAKUHITA,HOENN,MAP_VICTORY_ROAD_B1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MANECTRIC,HOENN,MAP_ROUTE118,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MANTINE,JOHTO,MAP_ROUTE41_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MANTINE,JOHTO,MAP_WHIRL_ISLANDS_1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MANTINE,JOHTO,MAP_WHIRL_ISLANDS_1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MANTINE,JOHTO,MAP_WHIRL_ISLANDS_B1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MANTINE,JOHTO,MAP_WHIRL_ISLANDS_B1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAREEP,HOENN,MAP_ALTERING_CAVE,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,JOHTO,MAP_ROUTE31_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,JOHTO,MAP_ROUTE32_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,JOHTO,MAP_ROUTE32_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAREEP,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,JOHTO,MAP_ROUTE43_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE17_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE17_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE4_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE4_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE7_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAREEP,KANTO,MAP_ROUTE7_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_PETALBURG_CITY,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE102,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE104,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE111,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE112,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE114,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE117,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE117,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE120,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_ROUTE120,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,HOENN,MAP_SAFARI_ZONE_SOUTHEAST,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_NORTH_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_1F_SOUTH_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_2F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_2F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_B1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_MT_MORTAR_B1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_ROUTE42_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,JOHTO,MAP_UNION_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_CERULEAN_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_MT_MOON_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_MT_MOON_CAVE_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROCK_TUNNEL_1F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE14_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE14_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE19_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE1_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE1_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE21_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE21_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE24_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE4_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_ROUTE9_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_VERMILION_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_VERMILION_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_MARILL,KANTO,MAP_VERMILION_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_MAWILE,HNS_UNCLASSIFIED,MAP_PONI_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAWILE,HOENN,MAP_VICTORY_ROAD_B1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MAWILE,HOENN,MAP_VICTORY_ROAD_B2F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MIGHTYENA,HOENN,MAP_ROUTE120,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MIGHTYENA,HOENN,MAP_ROUTE121,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MIGHTYENA,HOENN,MAP_ROUTE123,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MILTANK,HNS_UNCLASSIFIED,MAP_PONI_ISLE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MILTANK,HOENN,MAP_SAFARI_ZONE_NORTHEAST,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MILTANK,JOHTO,MAP_ROUTE38_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MILTANK,JOHTO,MAP_ROUTE39_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_MILTANK,JOHTO,MAP_ROUTE47_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NINCADA,HNS_UNCLASSIFIED,MAP_ROUTE50_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_NINCADA,HOENN,MAP_ROUTE116,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NOSEPASS,HNS_UNCLASSIFIED,MAP_AKALA_ISLE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NOSEPASS,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NOSEPASS,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_NOSEPASS,HNS_UNCLASSIFIED,MAP_SINJOH_RUINS_HNS,rock_smash_mons,TIME_NIGHT,table presence; access not verified
SPECIES_NOSEPASS,HNS_UNCLASSIFIED,MAP_SNOWSWEPT_CAVERN_HNS,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_NOSEPASS,HOENN,MAP_GRANITE_CAVE_B2F,rock_smash_mons,TIME_DAY,table presence; access not verified
SPECIES_NUMEL,HOENN,MAP_FIERY_PATH,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NUMEL,HOENN,MAP_JAGGED_PASS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_NUMEL,HOENN,MAP_ROUTE112,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_CLIFF_EDGE_CAVE_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_ONIX,JOHTO,MAP_MT_SILVER_3F_HNS,land_mons,TIME_DAY,table presence; access not verified
